Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area3,Wilderness_Area4,Soil_Type2,Soil_Type4,Soil_Type10,Soil_Type12,Soil_Type22,Soil_Type23,Soil_Type38,Soil_Type39,Euclidean_Distance_To_Hydrology,Distance_To_Hydrology_To_Roadways_Ratio,Total_Distance,Aspect_North_South,Cover_Type
2530388552730.835,7.9709018762662325,39.01384202177488,9308728167.680782,1848,0,1,0,0,0,0,0,0,0,0,0,8.131522384976641,1.0243111831442464,39.56815795643106,0.3420201433256688,0
2046268322460.1643,12.170948016709154,36.43728290031043,6986146236.892291,552,1,0,0,0,0,0,0,0,0,0,0,12.259551521367305,1.0639312977099236,31.683523704361455,0.9063077870366499,0
1948377838662.7793,18.895629301537173,21.625036123487288,13374906325.77969,997,0,1,0,0,0,0,0,0,0,0,0,20.35450869436663,1.5242718446601942,30.266482551741873,-0.8987940462991671,1
5030125738389.124,9.547407793395507,55.345375944235,6695210961.236464,1816,0,1,0,0,0,0,0,0,0,1,0,9.606034386821634,1.0146086956521738,45.84699610480898,0.6293203910498375,6
4908327202810.71,11.500786239779327,56.41131739909824,8591669878.359886,2792,0,1,0,0,0,0,0,0,0,0,1,11.582678742679876,1.0199203187250996,49.40496985637289,0.5877852522924731,6
882359590591.1311,16.772796713493438,17.444356934652326,10470703243.95456,765,0,0,1,0,0,1,0,0,0,0,0,17.274975313141194,1.668421052631579,27.097548971171307,0.6819983600624979,2
1879380712443.6958,16.772796713493438,33.728794831605036,9495059436.192888,5374,1,0,0,0,0,0,0,0,0,0,0,16.95653810421515,1.1456422018348624,50.85598674258674,0.4848096202463371,4
1471383840385.0112,0.0,24.24406848553941,7597482855.335496,684,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,27.134010952066536,0.9271838545667873,5
5047705231572.074,27.729575638956927,60.45876403215551,11742550277.55363,1740,1,0,0,0,0,0,0,0,0,0,1,28.05045675675133,1.101177130044843,48.82665456758431,-0.7071067811865475,6
1351913877245.9275,19.887475278098893,36.85633811006624,5259234394.433619,780,0,0,1,1,0,0,0,0,0,0,0,20.406134731862256,1.1671309192200556,34.04161616300357,0.42261826174069944,5
1951292548557.3035,11.500786239779327,28.166226202006527,10071519559.83183,283,1,0,0,0,0,0,0,0,0,0,0,11.786628277154396,1.1052631578947367,25.46636577110281,-0.754709580222772,1
4577733644755.733,9.547407793395507,53.71580311364121,12421926038.406147,2711,1,0,0,0,0,0,0,0,0,0,0,9.61901761183278,1.015712682379349,48.08696064357872,-0.9205048534524402,6
917010017826.3257,7.9709018762662325,34.37161777915555,6141666783.295101,175,0,0,1,0,0,0,0,0,0,0,0,8.053458476820298,1.0328947368421053,27.413578778897193,-0.4383711467890775,3
874253536703.9996,7.9709018762662325,33.793872606011554,10882092653.856237,571,0,0,1,0,0,0,0,0,0,0,0,8.017256005088917,1.0342465753424657,30.333268137911755,0.7071067811865476,3
1039767022659.4999,0.0,22.831452454290147,3031781876.4788103,890,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,28.474124406990803,0.6946583704589974,3
1516913738464.806,19.99418572209444,38.761968673570166,8766756979.693634,997,0,0,1,0,0,0,0,0,0,0,0,21.03956295283582,1.1497942386831275,36.05745219722087,-0.46947156278589053,2
5041840387754.725,25.283854763515887,62.65535725677781,4584355895.55536,3572,0,1,0,0,0,0,0,0,0,0,0,26.267750865195268,1.076271186440678,54.45774141187761,0.9510565162951535,6
1023344016692.3483,0.0,37.38116202554296,4273274848.830512,1473,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,37.06391462116367,0.788010753606722,3
1073193606467.2366,0.0,37.32493975138976,10269602087.510826,779,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,33.13600857037242,0.9063077870366497,3
2443249350625.3315,14.133517118998896,48.868280980485274,9876423123.728462,1860,0,1,0,0,0,0,0,0,0,0,0,14.252603892095573,1.042372881355932,43.50196002809892,0.9563047559630354,4
1951292548557.3035,31.04146382130361,30.738347419841,8944608317.389772,3637,1,0,0,0,0,0,0,0,0,0,0,31.387489305187668,1.6557142857142857,46.05939728137173,0.10452846326765346,1
1983566443407.443,7.9709018762662325,37.07040452323147,7286826472.291867,1725,0,1,0,0,0,1,0,0,0,0,0,8.928243620722062,1.0274725274725274,38.34293873312194,0.5446390350150266,1
2530388552730.835,7.9709018762662325,42.3989455292631,6986146236.892291,1316,0,1,0,0,0,1,0,0,0,0,0,8.03662134457879,1.019907100199071,38.371509713641,1.0,4
2573017479819.551,7.9709018762662325,41.880142108946885,10470703243.95456,1999,1,0,0,0,0,0,0,0,0,0,0,8.074960999673685,1.0205058099794941,41.20825615252928,0.9563047559630357,0
1782003532367.25,18.199660851063637,31.380314098545615,4173320259.0842633,745,0,1,0,0,0,1,0,0,0,0,0,18.409031245473845,1.2040816326530612,31.429007564354112,0.3420201433256688,1
1130652044450.0852,12.170948016709154,37.32493975138976,9876423123.728462,1195,0,0,1,0,1,0,0,0,0,0,0,12.301353783069315,1.0603603603603604,35.93930672788736,0.8660254037844384,3
1492823436333.5588,21.521941438434276,21.625036123487288,3700503711.9233866,1063,0,0,1,0,0,1,0,0,0,0,0,22.57421306078691,1.6860841423948218,31.107111339447666,0.9612616959383189,1
2627043660917.456,11.500786239779327,41.70111363798931,12192157867.072481,2177,1,0,0,0,0,0,1,0,0,0,0,11.929864673731476,1.0414364640883977,41.99557687900215,-0.9135454576426008,0
2308444650065.1396,7.9709018762662325,41.880142108946885,12192157867.072481,870,0,1,0,0,0,0,0,0,0,0,0,8.34512705130729,1.0205058099794941,35.8907622841173,0.13917310096006547,4
4891106227322.058,18.199660851063637,43.57845708473688,3109781716.7484274,636,0,1,0,0,0,0,0,0,0,0,1,18.43752904601745,1.093167701863354,36.068156466737584,0.6560590289905073,6
1349688793904.9614,7.9709018762662325,40.97350324253738,11965710768.305006,765,0,0,1,0,0,1,0,0,0,0,0,8.39883251961165,1.021613832853026,34.89264388259729,-0.12186934340514717,5
1208691994883.706,22.932716810319114,31.7743807501169,5378844186.765656,210,0,0,1,0,0,0,0,0,0,0,0,24.566362031483468,1.3196829590488772,28.213743118778588,-0.6427876096865394,3
1834392447103.5957,13.733071920491877,34.92018237331527,9308728167.680782,4383,1,0,0,0,0,0,0,0,0,0,0,13.894657783319026,1.0897571277719114,48.052954403940134,0.3583679495453004,1
2282154760601.404,11.500786239779327,36.62599501849386,9125254955.647264,1708,0,1,0,0,0,0,0,0,0,0,0,11.609178715059652,1.056550424128181,38.25698230472548,1.0,0
1118983593042.7805,7.9709018762662325,38.005384443054616,4912782155.759469,510,0,0,1,0,0,1,0,0,0,0,0,8.34512705130729,1.0258843830888698,31.90060297384017,0.9876883405951378,2
1820497525658.3691,14.133517118998896,34.10055334350049,8766756979.693634,4335,1,0,0,0,0,0,0,0,0,0,0,14.257463595802355,1.100558659217877,47.75731420540917,0.3420201433256688,1
1899316088231.8503,18.376490649853334,38.237365470685965,9876423123.728462,4290,1,0,0,0,0,0,0,0,0,0,0,18.556530399959723,1.1301020408163265,48.67622085566335,-0.2249510543438648,1
1831607243843.5518,13.733071920491877,34.164612614289304,10269602087.510826,598,0,0,1,0,0,1,0,0,0,0,0,14.176391836783084,1.0945494994438265,31.09297421560451,0.17364817766692997,1
2718935287068.3125,25.763481668805323,44.02413617538525,11305952341.409304,947,1,0,0,0,0,0,0,0,0,0,0,26.73854080640553,1.1872727272727273,38.62215045644,-0.8660254037844387,4
1403839395745.1008,28.26671960321663,30.738347419841,3700503711.9233866,295,0,0,1,0,0,0,0,0,0,0,0,30.811435723624925,1.5371428571428571,29.528579981278742,-0.4999999999999998,3
2040234755350.105,24.710330421062928,53.21742712637211,5750417397.335984,2613,0,1,0,0,0,0,0,0,0,0,0,25.017195808892918,1.1083046306926905,48.342071504794035,0.6156614753256583,0
4834023824251.508,14.133517118998896,64.64269453641302,10674855778.65182,1487,1,0,0,0,0,0,0,0,1,0,0,14.315821441697514,1.021408182683159,49.16041942442012,0.6427876096865393,6
1128701116347.1191,19.99418572209444,30.191506136721536,5750417397.335984,95,0,0,1,0,0,0,0,0,0,0,0,21.757690034718678,1.2712369597615498,25.819877339073564,-0.6156614753256583,3
1628874680346.799,14.133517118998896,28.66605489621754,2209155677.794614,1253,0,0,1,0,0,1,0,0,0,0,0,15.272606475280291,1.1515151515151516,33.43478369006165,0.9205048534524404,1
4805667114451.802,0.0,52.97405064121062,13131504882.812462,2761,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,47.83545598070999,-0.981627183447664,6
1206642877630.4617,27.729575638956927,29.393323506207217,4584355895.55536,42,0,0,1,1,0,0,0,0,0,0,0,28.55751130458315,1.573015873015873,26.64335889318589,0.5877852522924731,5
1136519711925.9229,16.772796713493438,37.63265655211962,7918349841.690071,511,0,0,1,0,0,0,0,0,0,0,0,17.96844233255295,1.112190812720848,32.37262274364591,-0.8290375725550416,3
1092101850131.688,14.133517118998896,37.82658887675072,8082686475.834155,661,0,0,1,0,0,1,0,0,0,0,0,14.674501426163573,1.0785340314136125,33.18615580677273,0.40673664307580054,5
2587343783422.311,18.199660851063637,15.684580747011394,3978873950.611136,1048,1,0,0,0,0,0,0,0,0,0,0,19.38813086782639,2.0,29.34850072507699,0.22495105434386492,4
1890753408334.724,17.22134424824557,29.999619752328734,7440893068.64847,5560,1,0,0,0,0,0,0,0,0,0,0,17.368065788213585,1.2027231467473525,50.80602876849794,0.8090169943749475,4
1345246709710.4614,21.71624684716647,32.387224213343906,6141666783.295101,636,0,0,1,0,0,1,0,0,0,0,0,23.638256175134266,1.2727272727272727,31.525762944479077,0.9510565162951535,2
1598443581077.2092,11.500786239779327,30.343768928298136,1869361707.273195,1348,0,0,1,0,0,1,0,0,0,0,0,12.439686965009948,1.0883652430044182,34.33754646612171,0.9945218953682733,1
1392428586604.7695,21.71624684716647,43.35309224946625,5624409199.664086,808,0,0,1,1,0,0,0,0,0,0,0,22.95266542766609,1.1358490566037736,37.200647470454925,0.6293203910498375,5
2467422198423.818,0.0,37.07040452323147,11742550277.55363,1749,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,38.31432726694712,-0.7071067811865475,0
1403839395745.1008,29.908946938167205,39.972984061946875,7286826472.291867,1087,0,0,1,0,0,0,0,0,0,0,0,30.88337343701234,1.3241590214067278,38.209069860285524,0.9945218953682733,2
4989282079263.045,7.9709018762662325,63.42923033828584,8944608317.389772,1931,1,0,0,0,0,0,0,0,0,1,0,8.131522384976641,1.0074757039621232,49.72551445660866,-0.30901699437494734,6
1279897632347.7346,27.729575638956927,27.58840419749378,5141704756.036867,240,0,0,1,0,0,1,0,0,0,0,0,28.650499201124443,1.6648250460405156,27.65285844193133,0.9993908270190958,1
1433829353945.915,0.0,24.060633829440707,7918349841.690071,600,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,26.281066157963046,0.3420201433256688,3
2328307744038.9805,7.9709018762662325,14.167961416204989,5026229276.164165,666,1,0,0,0,0,0,0,0,0,0,0,8.578478618949877,1.25,24.436486996452906,-0.10452846326765333,4
2470889766029.674,12.170948016709154,51.14226001947968,7918349841.690071,638,0,1,0,0,0,0,0,0,0,0,0,12.373489935468053,1.0282462057335582,39.41045979325492,0.9743700647852351,0
1365321086539.663,18.199660851063637,36.99924862976706,7135253861.787287,847,0,0,1,0,0,1,0,0,0,0,0,18.974581476830025,1.137994480220791,34.3199257951606,0.5877852522924729,5
1321007182203.7668,22.566579636372406,38.237365470685965,15727207167.712332,1140,0,0,1,0,0,0,0,0,0,0,0,23.721222677655263,1.1989795918367347,36.874973834891165,-0.8660254037844386,3
1001744470008.8727,19.617759162749802,19.423819422344668,13621804419.949606,525,0,0,1,0,0,1,0,0,0,0,0,21.56877987353697,1.7231404958677685,25.75990512724065,-0.25881904510252063,2
2031208953393.7913,13.733071920491877,31.827575834572666,7597482855.335496,1383,0,1,0,0,0,0,0,0,0,0,0,13.84853122872838,1.111842105263158,35.147209029442145,0.992546151641322,1
5082999735429.3125,13.733071920491877,57.7383175441221,7756625241.550131,2681,0,1,0,0,0,0,0,0,1,0,0,13.8369254863406,1.0266624843161858,49.66753041239307,0.8910065241883679,6
1019720530147.3763,21.71624684716647,20.808889357819627,13374906325.77969,484,0,0,1,0,0,1,0,0,0,0,0,23.477881145442897,1.7632508833922262,26.1647308483342,-0.13917310096006494,2
2176030716544.935,19.34369228747041,26.262027215236447,9876423123.728462,6186,1,0,0,0,0,0,0,0,0,0,0,19.523055853078297,1.3512396694214877,52.12024565736801,0.6018150231520484,4
1890753408334.724,22.84182681776564,35.2281337986271,9876423123.728462,4715,1,0,0,0,0,0,0,0,0,0,0,23.133360721882035,1.248190279214064,49.57448307055661,-0.15643446504023104,1
2163418588405.186,13.733071920491877,58.53794031267104,11742550277.55363,2630,0,1,0,0,0,0,0,0,0,0,0,14.007958272814253,1.0257810130421596,49.83532574319572,-0.7771459614569707,0
2412426475212.1167,31.51194518718728,57.1408049558656,4584355895.55536,2873,0,1,0,0,0,1,0,0,0,0,0,31.89713128095718,1.1525096525096525,51.08238091312363,0.788010753606722,0
1323197395281.2825,23.557469722255345,38.318754463288535,4691870775.888422,690,0,0,1,0,0,1,0,0,0,0,0,25.16986515117417,1.2165820642978002,34.576674762148116,0.7071067811865474,2
2505762899188.649,0.0,51.0267507104294,9684280453.845184,552,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,38.64563677055699,-0.13917310096006535,4
1354141657538.3625,0.0,13.497229321533835,9876423123.728462,339,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,19.521727774351394,-0.46947156278589053,3
4448057881348.304,12.170948016709154,51.14226001947968,11965710768.305006,2816,1,0,0,0,0,0,0,0,0,0,0,12.290943491117764,1.0282462057335582,47.55298400305978,-0.8191520442889916,6
1267113464912.5754,9.547407793395507,32.26599121629496,5500560325.30088,454,0,0,1,0,1,0,0,0,0,0,0,10.044275677747827,1.0535031847133758,28.811869473808322,-0.25881904510252085,2
1212797906545.4836,20.51813215935694,37.169691093610965,9495059436.192888,499,0,0,1,0,0,0,0,0,0,0,0,22.178961063359107,1.1747042766151046,32.50328375732643,-0.9396926207859083,3
1010703104958.3291,25.40476634247053,26.262027215236447,14910004292.554853,638,0,0,1,0,0,0,0,0,0,0,0,26.690796646504506,1.6198347107438016,29.92076836702331,-0.6427876096865395,2
1954210464346.243,9.547407793395507,25.35498946477706,7756625241.550131,2053,1,0,0,0,0,0,0,0,0,0,0,9.65766371337399,1.094170403587444,36.82873709654025,0.9063077870366499,1
1916526973927.939,17.22134424824557,17.444356934652326,8249665170.221912,1242,1,0,0,0,0,0,0,0,0,0,0,17.378788653118722,1.7052631578947368,30.979442710544063,-0.06975647374412533,1
5071214798497.235,30.529992313019754,61.280982292010314,5878611704.151003,3541,0,1,0,0,0,0,0,0,0,0,0,31.59562776478034,1.120119305856833,54.23587301686459,0.9510565162951535,6
2565876249762.6455,18.376490649853334,17.027223864018083,8082686475.834155,2105,1,0,0,0,0,0,0,0,0,0,0,19.02142733721887,1.85,36.2915725438837,0.6018150231520484,4
1882219156287.5254,23.557469722255345,36.68377750514634,9125254955.647264,4189,1,0,0,0,0,0,0,0,0,0,0,23.794999149559086,1.2403755868544601,48.34512933105925,0.5299192642332049,1
1998365445219.094,19.887475278098893,25.622221947160362,8766756979.693634,3007,1,0,0,0,0,0,0,0,0,0,0,20.12236637849566,1.3938730853391685,41.8306824343844,0.2419218955996679,1
2576593571698.6274,26.155241354501584,17.526179415697403,10470703243.95456,886,0,1,0,0,0,0,0,0,0,0,0,26.477164041587564,2.661458333333333,29.72972101609218,0.2419218955996679,4
1741427910679.9268,11.500786239779327,29.45277799555049,11092447045.050455,792,0,1,0,0,0,0,0,0,0,0,0,11.678701136517205,1.09478672985782,30.39240401144997,-0.754709580222772,1
2028206889955.661,18.199660851063637,36.378931820942285,8249665170.221912,566,1,0,0,0,0,0,0,0,0,0,0,18.3580199872325,1.1436781609195403,32.30692007396304,0.2419218955996679,0
2519813008406.4414,0.0,34.68661722340994,8082686475.834155,1602,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,36.79269906149918,0.22495105434386492,0
1307921853212.4265,13.733071920491877,43.091783018758065,4075194644.5554323,721,0,0,1,0,0,0,0,0,0,0,0,14.252603892095573,1.0542437779195917,35.944692911528065,0.9563047559630354,5
2439810361887.0806,11.500786239779327,41.40021165014354,13374906325.77969,1057,0,1,0,0,0,0,0,0,1,0,0,11.83988485764984,1.0421644413211526,36.823592893019416,-0.06975647374412558,4
4800010488275.488,12.170948016709154,64.70529478692072,11305952341.409304,1530,1,0,0,0,0,0,0,0,1,0,0,12.290943491117764,1.0158993830090175,49.24908179971139,0.5299192642332047,6
1252317594917.3872,33.05182832190639,29.113572094526592,13621804419.949606,875,0,0,1,0,0,0,0,0,0,0,0,33.61009682113858,1.8522727272727273,33.915869703331175,-0.7313537016191706,2
2028206889955.661,21.812643396955554,29.7084569721661,8591669878.359886,904,0,0,1,0,1,0,0,0,0,0,0,22.23292856702919,1.3374613003095974,32.35950219584478,-0.6293203910498373,1
1490429983849.6545,13.733071920491877,34.164612614289304,6141666783.295101,812,0,0,1,0,0,1,0,0,0,0,0,14.835339664323543,1.0945494994438265,32.54229070680469,0.6946583704589966,5
4501756482280.236,15.480717019655401,51.06233314769766,12891564539.68526,2854,1,0,0,0,0,0,0,0,0,0,0,15.70034065983802,1.045704612780364,47.77296227102243,-0.9510565162951535,6
1913650558940.8057,25.20286578115595,28.313307861542523,10470703243.95456,636,1,0,0,0,0,0,0,0,1,0,0,25.492537422185514,1.5112651646447142,30.56123646845954,0.7071067811865476,1
1636548558174.436,27.729575638956927,34.46655435292138,8082686475.834155,994,0,0,1,0,0,0,0,0,0,0,0,29.019878971763482,1.3932461873638344,35.39834291220357,0.984807753012208,5
2004307724751.4414,30.335518276576046,36.466407719690444,8766756979.693634,1431,0,1,0,0,0,0,0,0,0,0,0,30.742952827835385,1.4161904761904762,38.67847211745635,0.37460659341591196,4
2474360916649.769,9.547407793395507,12.400941866926578,10674855778.65182,870,0,1,0,0,0,0,0,0,0,0,0,9.611811021982652,1.4666666666666668,26.348493897690467,6.123233995736766e-17,4
5112550201854.333,0.0,61.13147285277518,10882092653.856237,3690,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,53.45140782154262,-0.5299192642332048,6
1410718807517.218,15.480717019655401,43.06895064624746,9876423123.728462,601,0,0,1,0,0,1,0,0,0,0,0,15.631773299847174,1.0690095846645367,35.40388556759592,0.8910065241883678,5
4805667114451.802,13.733071920491877,42.3989455292631,8944608317.389772,886,0,1,0,0,0,0,0,1,0,0,0,13.94410261442859,1.0564034505640345,36.50195827378136,0.9961946980917455,6
933857299150.8608,0.0,38.655200985717926,11092447045.050455,485,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,31.853353098589803,0.2419218955996679,3
2395426764593.903,23.64514095508456,58.56697645769269,8249665170.221912,3047,0,1,0,0,0,1,0,0,0,0,0,23.919867783755812,1.0781581338988184,51.49427190090921,0.9455185755993168,0
1101647309451.0564,28.089031423805253,24.296122097404886,9684280453.845184,365,0,0,1,0,0,1,0,0,0,0,0,31.515518028826214,1.9183168316831685,27.617650642208858,0.3907311284892735,2
4811328642262.81,11.500786239779327,64.3850827986989,12421926038.406147,1490,1,0,0,0,0,0,0,0,1,0,0,11.646139883667654,1.014412683161182,48.95830040778731,0.22495105434386492,6
2555191753098.6157,7.9709018762662325,42.352165031744754,9125254955.647264,1317,0,1,0,0,0,1,0,0,0,0,0,8.03662134457879,1.0199600798403194,38.35722927518088,0.9702957262759965,4
1801174891329.0686,25.283854763515887,24.399762414508466,8944608317.389772,1430,0,1,0,0,0,1,0,0,0,0,0,25.94010544895466,1.7279411764705883,34.617191441413816,0.7071067811865474,1
2767642349284.1606,7.9709018762662325,34.308115829344416,9308728167.680782,2165,0,1,0,0,0,0,0,0,0,0,0,8.074960999673685,1.0330396475770924,39.527721290398645,-0.06975647374412533,4
1396984691335.3958,19.34369228747041,40.074680490433686,4584355895.55536,1132,0,0,1,0,0,1,0,0,0,0,0,20.953022728104887,1.1291793313069909,37.22082337017401,0.4694715627858904,2
1303581341047.529,26.767972994114476,39.819728436546924,8766756979.693634,743,0,0,1,0,0,1,0,0,0,0,0,28.877491476866833,1.2584876543209877,35.95007757042875,0.19080899537654425,2
1722727044501.4692,16.576335535485022,33.77762010838269,10470703243.95456,1466,0,0,1,0,0,1,0,0,0,0,0,17.746266613147927,1.1417142857142857,36.433834823464736,0.10452846326765299,1
4856797650065.592,7.9709018762662325,62.910543608664696,8766756979.693634,2792,1,0,0,0,0,0,0,0,1,0,0,8.017256005088917,1.007627765064836,51.89455098642708,0.30901699437494745,6
1250214321533.459,7.9709018762662325,42.89714001434048,5378844186.765656,992,0,0,1,0,0,0,0,0,0,0,0,8.024533490061533,1.0193548387096774,36.98753724234227,0.9205048534524404,2
5065329872521.993,29.77621929413955,32.1789937922721,8591669878.359886,2125,1,0,0,0,0,0,0,0,0,0,1,32.472164971141666,1.5384615384615383,40.50304603003777,1.0,6
1936751012904.6824,11.500786239779327,28.789089018855016,11092447045.050455,216,1,0,0,0,0,0,0,0,0,0,0,11.579353427375102,1.1,25.082615723727884,-0.5591929034707467,1
1436155623711.7205,0.0,18.24042599714328,11742550277.55363,242,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,19.60401456004911,-0.7660444431189779,5
1478505035257.418,7.9709018762662325,14.167961416204989,14383837406.885178,134,0,1,0,0,0,0,0,0,0,0,0,8.074960999673685,1.25,16.41082365406155,-0.30901699437494756,5
2498759494576.3267,7.9709018762662325,47.81770028027137,8249665170.221912,175,0,1,0,0,0,0,0,0,0,0,0,8.024533490061533,1.0148883374689825,35.102207113879466,0.6819983600624985,0
4839709901040.069,19.99418572209444,43.645734548199634,5259234394.433619,547,0,1,0,0,0,0,0,0,0,0,1,20.283412767855378,1.1126237623762376,35.793299462436224,0.9271838545667874,6
1454865854606.3345,16.772796713493438,38.19657636619731,13621804419.949606,85,0,0,1,0,0,0,0,0,0,0,0,16.963479111633934,1.1082693947144076,29.63720193573924,-0.8090169943749475,2
1709460021886.721,18.199660851063637,31.52442923434706,6009019104.793886,1414,0,0,1,0,0,1,0,0,0,0,0,19.43905760366043,1.2018842530282638,35.58588180059599,0.8290375725550414,1
1741427910679.9268,18.199660851063637,28.145125218487326,8944608317.389772,1470,0,1,0,0,1,0,0,0,0,0,0,18.41557436410756,1.2636203866432338,34.92678836672919,0.9271838545667874,1
1942558027530.7527,20.97675973215631,26.516473794262335,8419316157.732058,247,1,0,0,0,0,0,0,0,0,0,0,21.233467775010304,1.406060606060606,25.76991827120262,-0.20791169081775912,1
2576593571698.6274,15.480717019655401,49.15165584972073,8766756979.693634,6759,1,0,0,0,0,0,1,0,0,0,0,15.61315161752608,1.0501392757660166,57.359989971548764,0.9612616959383189,0
2064447780225.9832,16.31021037259469,21.746854525119154,8766756979.693634,1418,1,0,0,0,0,0,0,0,0,0,0,16.525742925280074,1.3833865814696487,32.89584058384459,0.9563047559630354,0
1204596316703.3179,23.557469722255345,31.034179857519934,6009019104.793886,182,0,0,1,0,0,0,0,0,0,0,0,25.306060186123506,1.3575418994413408,27.740517730451344,-0.6560590289905075,3
1516913738464.806,0.0,28.62487599152612,7286826472.291867,830,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,29.92076836702331,0.30901699437494745,3
5024275927349.902,17.22134424824557,48.11022648923102,8249665170.221912,309,0,1,0,0,0,0,0,0,0,0,0,17.382358306623978,1.0655256723716382,36.55419771253288,0.9902680687415703,6
1372061241396.23,27.030871863856955,36.011123781679075,14126233861.42416,495,0,0,1,0,0,0,0,0,0,0,0,29.009112568796027,1.3356231599607458,32.9276297366984,-0.3907311284892738,3
1480884390243.7444,9.547407793395507,41.61718134843258,8766756979.693634,437,0,0,1,0,0,1,0,0,0,0,0,9.841736918774366,1.029146426092991,33.329542315752576,0.6691306063588578,5
1954210464346.243,18.199660851063637,27.17125756860917,11742550277.55363,1087,1,0,0,0,0,0,0,0,0,0,0,18.374208913463157,1.286259541984733,32.313501608003065,-0.7771459614569707,0
4610582298188.311,13.733071920491877,41.193759439793915,11305952341.409304,702,0,1,0,0,0,0,0,0,0,0,1,13.990674450901814,1.0604551920341394,34.949516439412726,-0.9781476007338057,6
4490978823176.789,11.500786239779327,41.0716078243897,3437530094.815731,824,0,1,0,0,0,0,0,0,0,0,1,12.57999132646854,1.0429799426934097,35.437107158624755,0.37460659341591196,6
2256085759651.549,28.548281563665196,56.9521683847488,8591669878.359886,2841,0,1,0,0,0,0,0,0,0,0,0,28.869828453184724,1.124554005838469,50.675133054341266,0.6156614753256583,0
1575896249408.066,11.500786239779327,19.423819422344668,7918349841.690071,408,0,1,0,0,0,1,0,0,0,0,0,11.600089829089484,1.2479338842975207,23.21224073444503,0.7771459614569709,5
1168193025831.0737,11.500786239779327,31.217041574089837,6986146236.892291,1572,0,0,1,0,0,0,0,0,0,0,0,11.646139883667654,1.0826446280991735,35.86373945524986,0.4848096202463371,3
1256531948128.058,24.459662783405594,28.931688683608865,5378844186.765656,570,0,0,1,0,0,1,0,0,0,0,0,25.7563049934516,1.456342668863262,30.162045044986392,1.0,2
2612555878326.845,9.547407793395507,32.52498219674131,6986146236.892291,2055,0,1,0,0,0,1,0,0,0,0,0,9.61901761183278,1.0525,38.579806576577866,0.9743700647852352,0
2198231960411.584,7.9709018762662325,41.424401433118355,6839474801.116482,976,0,1,0,0,0,0,0,0,0,0,0,8.024533490061533,1.0210526315789474,36.25451708597507,0.981627183447664,0
2375143610421.659,20.97675973215631,58.84175951883095,7440893068.64847,3005,0,1,0,0,0,0,0,0,0,0,0,21.217987585237655,1.060197663971249,51.328648453434006,0.9135454576426009,0
1282037513889.0308,18.199660851063637,39.52356098330927,5750417397.335984,721,0,0,1,0,0,1,0,0,0,0,0,19.17079913304654,1.1178318931657503,34.6691533903503,0.9510565162951535,5
1208691994883.706,19.887475278098893,31.289757972890655,8419316157.732058,994,0,0,1,0,0,1,0,0,0,0,0,22.020389263993714,1.2465753424657535,33.229918228482546,0.22495105434386492,5
2645236386160.617,19.887475278098893,43.1259984036784,7918349841.690071,1693,1,0,0,0,0,0,1,0,0,0,0,20.07362932123103,1.1146496815286624,41.003731663131624,0.6560590289905073,0
1848365217100.2126,18.199660851063637,28.292362747652167,4801337791.619227,997,0,1,0,0,0,0,0,0,0,0,0,18.9952677202044,1.2604166666666667,32.061616608277134,0.8746197071393959,1
944074293839.7297,0.0,21.625036123487288,11305952341.409304,571,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,25.12462072980429,-0.7431448254773941,3
5018431121746.854,12.170948016709154,62.1269937739406,7440893068.64847,4106,1,0,0,0,0,0,0,0,0,1,0,12.391834967125687,1.0175668589407447,54.99653098615055,0.8480480961564254,6
1454865854606.3345,9.547407793395507,23.168178882027817,10882092653.856237,1438,0,0,1,0,0,1,0,0,0,0,0,9.641973519461683,1.1160220994475138,32.83847443393505,0.8290375725550414,5
2230236454998.0996,7.9709018762662325,33.61447109781852,7756625241.550131,1663,0,1,0,0,0,0,0,0,0,0,0,8.074960999673685,1.0346820809248556,36.91598120167,0.9998476951563913,0
4954467834635.599,13.733071920491877,63.89070118663766,7756625241.550131,2670,1,0,0,0,0,0,0,0,0,0,1,13.905639324542383,1.0208078335373316,52.12024565736801,0.8910065241883679,6
2548086959750.315,22.566579636372406,19.980085561820083,9876423123.728462,949,0,1,0,0,0,0,0,0,0,0,0,22.846681586325086,1.9069767441860463,30.064460838789337,0.5000000000000001,4
